date,lab_id,equipment_id,equipment_type,max_capacity_hrs,utilization_hrs,utilization_pct,idle_hrs,technical_downtime_hrs,planned_maintenance_hrs,workflow_delay_events,avg_delay_minutes,primary_procedure,redundancy_available,total_cases_day_lab
11-09-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,11.05,0.61,6.95,0,0,0,0,ICSI,TRUE,11
19-10-2023,Lab_CHN_02,MIC_X2,Microscope,18,3.67,0.2,14.33,0,0,0,0,Fertilization_Check,TRUE,8
30-08-2024,Lab_CHN_01,MIC_X2,Microscope,18,8.93,0.5,9.07,0,0,0,0,IVF,TRUE,11
14-07-2024,Lab_CHN_01,MIC_X2,Microscope,10,3.63,0.36,6.37,0,0,0,0,IVF,TRUE,6
26-02-2024,Lab_CHN_02,INC_A1,incubator,18,11.01,0.61,6.99,0,0,0,0,ICSI,FALSE,9
18-04-2024,Lab_CHN_02,MIC_X2,Microscope,18,7.68,0.43,10.32,0,0,0,0,IVF,TRUE,17
07-07-2023,Lab_CHN_01,INC_A2,incubator,18,14.86,0.83,3.14,0,0,0,0,IVF,TRUE,13
11-07-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,8.94,0.5,9.06,0,0,0,0,Embryo_Assessment,FALSE,12
15-09-2024,Lab_CHN_02,INC_A1,Incubator,10,4.18,0.42,5.82,0,0,0,0,Fertilization_Check,TRUE,4
24-07-2024,Lab_CHN_02,INC_A2,Incubator,18,13.88,0.77,4.12,0,0,0,0,ICSI,FALSE,10
21-05-2023,Lab_CHN_02,INC_A1,Incubator,10,7.27,0.73,2.73,0,0,0,0,ICSI,TRUE,6
26-11-2023,Lab_CHN_01,INC_A1,incubator,10,6.01,0.6,3.99,-0.5,0,0,0,Fertilization_Check,FALSE,6
27-11-2024,Lab_CHN_02,INC_B1,Incubator,18,14.48,0.8,3.52,0,0,0,0,Fertilization_Check,TRUE,9
16-03-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,2.5,0.25,7.5,0,0,2,86.5,ICSI,FALSE,3
03-09-2024,Lab_CHN_01,INC_A1,incubator,18,8.55,0.48,9.45,0,0,0,0,ICSI,TRUE,14
29-01-2024,Lab_CHN_02,MIC_X1,Microscope,18,15.49,0.86,2.51,0,0,0,0,IVF,TRUE,8
09-09-2024,Lab_CHN_01,MIC_X2,Microscope,18,4.33,0.24,13.67,0,0,0,0,IVF,TRUE,11
03-01-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,9.55,0.53,8.45,0,0,1,59,Embryo_Assessment,TRUE,9
24-06-2024,Lab_CHN_01,MIC_X2,Microscope,18,15.42,0.86,2.58,0,0,0,0,ICSI,TRUE,12
01-08-2024,Lab_CHN_01,INC_B1,incubator,18,10.7,0.59,7.3,0,0,1,58.5,Fertilization_Check,FALSE,9
02-08-2024,Lab_CHN_01,INC_A2,Incubator,18,11.89,0.66,6.11,0,0,0,0,IVF,FALSE,8
20-11-2023,Lab_CHN_02,MIC_X1,Microscope,18,5.23,0.29,12.77,0,0,0,0,IVF,TRUE,13
19-12-2024,Lab_CHN_02,INC_A2,incubator,18,14.5,0.81,3.5,0,0,1,65.2,Embryo_Assessment,FALSE,10
11-08-2024,Lab_CHN_01,INC_A2,incubator,10,5.76,0.58,4.24,0,0,0,0,Fertilization_Check,TRUE,4
02-01-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,,0.58,7.47,0,0,0,0,Fertilization_Check,TRUE,15
12-03-2023,Lab_CHN_02,MIC_X1,Microscope,10,3.94,0.39,6.06,0,0,0,0,IVF,TRUE,2
28-04-2024,Lab_CHN_01,INC_A2,incubator,10,5.54,0.55,4.46,0,0,0,0,Fertilization_Check,FALSE,5
01-08-2024,Lab_CHN_02,MIC_X2,Microscope,18,4.23,0.24,13.77,0,0,0,0,Embryo_Assessment,TRUE,10
21-11-2024,Lab_CHN_02,INC_A2,Incubator,18,9.98,0.55,8.02,0,0,1,58,Embryo_Assessment,FALSE,6
28-12-2023,Lab_CHN_02,INC_B1,incubator,18,14.57,0.81,3.43,0,0,1,64.3,ICSI,FALSE,13
30-12-2024,Lab_CHN_02,MIC_X1,Microscope,18,9.7,0.54,8.3,0,0,0,0,Fertilization_Check,TRUE,15
13-09-2024,Lab_CHN_02,INC_A1,incubator,18,10.38,0.58,7.62,0,0,1,61,Fertilization_Check,FALSE,7
30-08-2024,Lab_CHN_01,INC_A2,Incubator,18,12.61,0.7,5.39,0,0,0,0,Fertilization_Check,TRUE,10
27-06-2024,Lab_CHN_01,MIC_X2,Microscope,18,8.99,0.5,9.01,0,0,0,0,Embryo_Assessment,TRUE,4
05-07-2023,Lab_CHN_02,MIC_X1,Microscope,18,8.39,0.47,9.61,0,0,0,0,Embryo_Assessment,TRUE,11
30-04-2023,Lab_CHN_02,MIC_X1,Microscope,10,7.16,0.72,2.84,0,0,0,0,Fertilization_Check,TRUE,3
29-10-2023,Lab_CHN_02,INC_A2,incubator,10,3.11,0.31,6.89,0,0,0,0,IVF,TRUE,7
19-02-2023,Lab_CHN_02,INC_A1,incubator,10,4.79,0.48,5.21,0,0,0,0,Embryo_Assessment,FALSE,5
08-09-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,4.91,0.49,5.09,0,0,0,0,ICSI,TRUE,6
19-04-2023,Lab_CHN_02,INC_A2,Incubator,18,15.28,0.85,2.72,0,0,0,0,Embryo_Assessment,TRUE,6
19-07-2023,Lab_CHN_01,INC_A2,incubator,18,9.9,0.55,8.1,0,0,0,0,Embryo_Assessment,TRUE,6
09-01-2023,Lab_CHN_01,INC_A1,incubator,18,8.4,0.47,9.6,0,0,0,0,Embryo_Assessment,TRUE,3
19-05-2024,Lab_CHN_02,MIC_X2,Microscope,10,5.98,0.6,4.02,0,0,0,0,ICSI,TRUE,5
02-10-2024,Lab_CHN_02,INC_B1,incubator,18,10.78,0.6,7.22,0,0,1,75.8,Embryo_Assessment,TRUE,13
27-06-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,7.54,0.42,10.46,0,0,0,0,Fertilization_Check,TRUE,5
03-03-2023,Lab_CHN_02,INC_B1,incubator,18,17.64,0.98,0.36,0,0,0,0,Fertilization_Check,TRUE,13
02-03-2023,Lab_CHN_02,INC_B1,incubator,18,12.5,0.69,5.5,0,0,0,0,ICSI,TRUE,8
27-08-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,5.3,0.53,4.7,0,0,0,0,ICSI,FALSE,9
29-08-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,,0.73,4.78,0,0,0,0,Fertilization_Check,FALSE,7
22-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,4.98,0.5,5.02,0,0,1,80.2,IVF,FALSE,7
14-10-2023,Lab_CHN_01,INC_A2,Incubator,10,5.04,0.5,4.96,0,0,0,0,IVF,TRUE,8
10-08-2024,Lab_CHN_02,INC_B1,incubator,10,3.99,0.4,6.01,0,0,0,0,Fertilization_Check,TRUE,6
14-10-2023,Lab_CHN_02,INC_A1,Incubator,10,5.9,0.59,4.1,0,0,0,0,Fertilization_Check,FALSE,6
22-08-2024,Lab_CHN_01,INC_A2,Incubator,18,16.9,0.94,1.1,0,0,0,0,Embryo_Assessment,TRUE,13
03-06-2024,Lab_CHN_01,MIC_X2,Microscope,18,5.38,0.3,12.62,0,0,0,0,IVF,TRUE,15
30-10-2023,Lab_CHN_01,INC_A1,incubator,18,9.97,0.55,8.03,0,0,0,0,Embryo_Assessment,TRUE,10
22-06-2024,Lab_CHN_02,MIC_X1,Microscope,10,6.62,0.66,3.38,0,0,0,0,ICSI,TRUE,4
11-03-2024,Lab_CHN_02,MIC_X1,Microscope,18,8.91,0.5,9.09,0,0,1,53,IVF,TRUE,6
30-10-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,13.79,0.77,4.21,0,0,0,0,Embryo_Assessment,TRUE,6
16-12-2023,Lab_CHN_01,MIC_X1,Microscope,10,3.38,0.34,6.62,0,0,0,0,ICSI,TRUE,4
10-03-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,6.95,,3.05,0,0,2,73.7,Embryo_Assessment,FALSE,2
13-04-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,4.82,0.48,5.18,0,0,0,0,Embryo_Assessment,FALSE,5
14-08-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,10.17,0.56,7.83,0,0,0,0,ICSI,TRUE,7
03-06-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,9.5,0.95,0.5,0,0,0,0,Embryo_Assessment,TRUE,1
15-12-2023,Lab_CHN_02,INC_A2,incubator,18,12.04,0.67,5.96,0,0,1,62.8,Fertilization_Check,TRUE,14
09-06-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,1.99,0.2,4.61,3.4,0,0,0,Embryo_Assessment,TRUE,4
26-05-2024,Lab_CHN_01,INC_A1,Incubator,10,7.43,0.74,2.57,0,0,0,0,Embryo_Assessment,FALSE,2
11-02-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,2.5,0.25,7.5,0,0,0,0,IVF,TRUE,2
30-01-2024,Lab_CHN_01,MIC_X2,Microscope,18,10.26,0.57,7.74,0,0,0,0,IVF,TRUE,9
25-05-2024,Lab_CHN_01,MIC_X2,Microscope,10,6.15,0.62,3.85,0,0,0,0,Fertilization_Check,TRUE,6
30-12-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,15.62,0.87,2.38,0,0,1,44,Fertilization_Check,TRUE,11
20-03-2024,Lab_CHN_02,MIC_X1,Microscope,18,10.64,0.59,7.36,0,0,0,0,ICSI,TRUE,12
19-01-2023,Lab_CHN_01,MIC_X1,Microscope,18,8.58,0.48,9.42,0,0,0,0,Fertilization_Check,TRUE,12
20-08-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.19,0.45,9.81,0,0,0,0,IVF,TRUE,10
17-01-2024,Lab_CHN_02,MIC_X2,Microscope,18,6.17,0.34,11.83,0,0,0,0,Fertilization_Check,TRUE,12
25-09-2023,Lab_CHN_02,MIC_X1,Microscope,18,14.24,0.79,3.76,0,0,0,0,IVF,TRUE,12
16-07-2023,Lab_CHN_02,INC_B1,incubator,10,6.51,0.65,2.69,0.8,0,0,0,IVF,FALSE,1
20-05-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,8.07,0.81,1.93,0,0,1,53.2,Fertilization_Check,FALSE,6
31-07-2023,Lab_CHN_01,INC_B1,Incubator,18,15.87,0.88,2.13,0,0,0,0,IVF,TRUE,11
02-11-2024,Lab_CHN_01,INC_B1,incubator,10,7.44,0.74,2.56,0,0,0,0,ICSI,FALSE,3
12-07-2024,Lab_CHN_02,INC_B1,Incubator,18,12.7,0.71,5.3,0,0,0,0,ICSI,TRUE,7
08-07-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.52,0.55,4.48,0,0,0,0,ICSI,TRUE,4
06-06-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.79,0.49,9.21,0,0,1,61.8,Embryo_Assessment,FALSE,7
30-08-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,14.15,0.79,,0,0,1,67.6,Embryo_Assessment,FALSE,13
19-11-2024,Lab_CHN_02,INC_A2,Incubator,18,12.26,0.68,5.74,0,0,0,0,Fertilization_Check,TRUE,8
05-11-2024,Lab_CHN_02,INC_A1,incubator,18,13.72,0.76,4.28,0,0,1,91.6,ICSI,TRUE,12
12-01-2023,Lab_CHN_02,INC_B1,Incubator,18,17.64,0.98,0.36,0,0,0,0,IVF,FALSE,9
01-11-2024,Lab_CHN_01,MIC_X2,Microscope,18,10.91,0.61,7.09,0,0,1,23.7,ICSI,TRUE,12
02-01-2024,Lab_CHN_01,INC_A2,Incubator,18,10.24,0.57,7.76,0,0,1,32.9,Fertilization_Check,TRUE,17
26-03-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.15,0.52,4.85,0,0,0,0,Fertilization_Check,FALSE,6
01-03-2024,Lab_CHN_01,INC_A1,Incubator,18,14.66,0.81,3.34,0,0,0,0,Embryo_Assessment,FALSE,10
15-12-2023,Lab_CHN_01,MIC_X1,Microscope,18,9.78,0.54,8.22,0,0,0,0,Fertilization_Check,TRUE,15
18-11-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,13.65,0.76,4.35,0,0,0,0,ICSI,TRUE,6
04-05-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,7.31,0.41,10.69,0,0,0,0,ICSI,FALSE,12
15-04-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,9.2,0.92,0.8,0,0,0,0,IVF,FALSE,3
10-04-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,11.9,0.66,6.1,0,0,0,0,IVF,TRUE,11
22-09-2024,Lab_CHN_01,INC_A1,Incubator,10,5.8,0.58,4.2,0,0,0,0,Embryo_Assessment,FALSE,2
12-02-2023,Lab_CHN_02,INC_B1,Incubator,10,7.49,0.75,2.51,0,0,0,0,ICSI,FALSE,0
04-08-2023,Lab_CHN_02,MIC_X2,Microscope,18,14.56,0.81,3.44,0,0,0,0,ICSI,TRUE,12
29-06-2023,Lab_CHN_01,INC_B1,incubator,18,9.8,0.54,8.2,0,0,0,0,IVF,FALSE,11
08-02-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,7.44,0.41,10.56,0,0,0,0,Embryo_Assessment,TRUE,5
08-11-2024,Lab_CHN_01,INC_B1,Incubator,18,14.88,0.83,3.12,0,0,0,0,Fertilization_Check,TRUE,15
06-04-2024,Lab_CHN_02,MIC_X1,Microscope,10,6.84,0.68,3.16,0,0,0,0,ICSI,TRUE,3
06-08-2024,Lab_CHN_01,INC_A2,Incubator,18,,0.44,10.09,0,0,0,0,IVF,TRUE,14
15-09-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,3.6,0.36,6.4,0,0,1,73.4,IVF,TRUE,1
04-05-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,10,6.4,0.64,3.6,0,0,1,69.2,Fertilization_Check,FALSE,4
06-11-2024,Lab_CHN_01,INC_A2,incubator,18,10.86,0.6,7.14,0,0,0,0,IVF,FALSE,7
26-07-2023,Lab_CHN_01,INC_A2,Incubator,18,14.48,0.8,3.52,0,0,1,61.3,Embryo_Assessment,FALSE,10
12-05-2024,Lab_CHN_02,INC_B1,incubator,10,4.81,0.48,5.19,0,0,2,89,Fertilization_Check,FALSE,3
26-12-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.02,0.5,8.98,0,0,0,0,Embryo_Assessment,TRUE,8
14-02-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.15,0.45,9.85,0,0,0,0,Fertilization_Check,FALSE,7
13-08-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.07,0.45,9.93,0,0,0,0,ICSI,TRUE,12
04-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.13,0.62,6.87,0,0,0,0,IVF,TRUE,7
26-07-2024,Lab_CHN_01,INC_A1,Incubator,18,5.4,0.3,12.6,0,0,0,0,Embryo_Assessment,FALSE,8
14-02-2023,Lab_CHN_01,MIC_X1,Microscope,18,6,0.33,12,0,0,0,0,Embryo_Assessment,TRUE,7
29-03-2023,Lab_CHN_02,MIC_X1,Microscope,18,12.2,0.68,5.8,0,0,0,0,Embryo_Assessment,TRUE,13
28-02-2023,Lab_CHN_01,MIC_X1,Microscope,18,4.44,0.25,13.56,0,0,0,0,Fertilization_Check,TRUE,6
02-07-2023,Lab_CHN_02,MIC_X2,Microscope,10,6.1,0.61,3.9,0,0,0,0,IVF,TRUE,4
29-04-2023,Lab_CHN_02,INC_B1,incubator,10,7.15,0.72,2.85,0,0,0,0,IVF,FALSE,-1
21-11-2024,Lab_CHN_01,INC_A1,incubator,18,12.15,0.68,5.85,0,0,0,0,Fertilization_Check,TRUE,6
07-06-2024,Lab_CHN_02,INC_A1,incubator,18,5.4,0.3,12.6,0,0,0,0,ICSI,FALSE,8
10-10-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.18,0.45,9.82,0,0,2,28.3,ICSI,TRUE,10
23-01-2024,Lab_CHN_02,MIC_X1,Microscope,18,9.68,0.54,8.32,0,0,0,0,IVF,TRUE,8
12-09-2023,Lab_CHN_02,MIC_X1,Microscope,18,5.32,0.3,12.68,0,0,0,0,Embryo_Assessment,TRUE,12
15-10-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,8.24,0.82,1.76,0,0,0,0,ICSI,TRUE,-1
20-10-2024,Lab_CHN_01,MIC_X1,Microscope,10,7.96,0.8,2.04,0,0,0,0,Fertilization_Check,TRUE,5
23-01-2023,Lab_CHN_02,INC_A1,Incubator,18,17.21,0.96,0.79,0,0,1,29.4,Embryo_Assessment,FALSE,10
13-02-2023,Lab_CHN_01,MIC_X2,Microscope,18,10.54,0.59,7.46,0,0,0,0,Fertilization_Check,TRUE,8
28-05-2024,Lab_CHN_02,INC_A2,Incubator,18,13.67,0.76,4.33,0,0,1,24.2,IVF,FALSE,12
08-12-2023,Lab_CHN_01,INC_A2,incubator,18,14.66,0.81,3.34,0,0,0,0,Fertilization_Check,TRUE,13
17-02-2023,Lab_CHN_02,MIC_X1,Microscope,18,6.86,0.38,11.14,0,0,0,0,Embryo_Assessment,TRUE,13
05-12-2024,Lab_CHN_02,INC_B1,Incubator,18,10.42,0.58,7.58,0,0,0,0,Fertilization_Check,FALSE,12
19-12-2023,Lab_CHN_02,INC_A1,Incubator,18,10.7,0.59,7.3,0,0,0,0,IVF,FALSE,10
02-06-2024,Lab_CHN_01,INC_A1,Incubator,10,7.64,0.76,2.36,0,0,1,83.4,Embryo_Assessment,FALSE,8
14-10-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,7.22,0.4,10.78,0,0,0,0,IVF,TRUE,14
28-04-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,12.7,0.71,5.3,0,0,0,0,IVF,FALSE,7
29-12-2023,Lab_CHN_01,INC_A2,incubator,18,12.69,0.7,5.31,0,0,0,0,Fertilization_Check,TRUE,8
20-06-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,5.16,0.29,12.84,0,0,0,0,Embryo_Assessment,FALSE,7
11-07-2023,Lab_CHN_01,INC_A1,incubator,18,12.05,0.67,5.95,0,0,0,0,ICSI,FALSE,11
22-03-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,14.4,0.8,3.6,0,0,2,95.1,Fertilization_Check,TRUE,10
14-02-2023,Lab_CHN_02,MIC_X1,Microscope,18,7.15,0.4,10.85,0,0,0,0,IVF,TRUE,4
04-01-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,9.5,0.53,8.5,0,0,0,0,Embryo_Assessment,FALSE,11
12-01-2024,Lab_CHN_01,INC_B1,Incubator,18,11.67,0.65,6.33,0,0,0,0,Embryo_Assessment,FALSE,4
,Lab_CHN_02,MIC_X2,Microscope,18,7.97,0.44,10.03,0,0,0,0,Embryo_Assessment,TRUE,7
09-02-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,8.78,0.49,9.22,0,0,0,0,ICSI,FALSE,10
11-12-2023,Lab_CHN_02,MIC_X1,Microscope,18,9.56,0.53,8.44,0,0,0,0,IVF,TRUE,13
05-09-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,6.3,0.35,11.7,0,0,1,30.3,IVF,FALSE,7
17-06-2024,Lab_CHN_02,INC_B1,incubator,18,9.05,0.5,8.95,0,0,0,0,Embryo_Assessment,TRUE,2
18-01-2024,Lab_CHN_01,INC_A2,incubator,18,8.63,0.48,9.37,0,0,0,0,ICSI,FALSE,10
20-07-2024,Lab_CHN_02,MIC_X1,Microscope,10,3.94,0.39,6.06,0,0,0,0,ICSI,TRUE,5
28-10-2023,Lab_CHN_02,INC_A1,incubator,10,5.11,0.51,4.89,0,0,0,0,IVF,TRUE,5
,Lab_CHN_02,INC_A2,Incubator,18,8.7,0.48,9.3,0,0,2,70.3,IVF,FALSE,11
04-03-2023,Lab_CHN_02,INC_A1,Incubator,10,7.22,0.72,2.78,0,0,0,0,Embryo_Assessment,FALSE,3
25-01-2023,Lab_CHN_01,MIC_X1,Microscope,18,10.51,0.58,7.49,0,0,0,0,ICSI,TRUE,7
10-07-2023,Lab_CHN_01,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,Embryo_Assessment,TRUE,10
17-01-2023,Lab_CHN_02,MIC_X2,Microscope,18,12.57,0.7,5.43,0,0,0,0,ICSI,TRUE,3
04-04-2024,Lab_CHN_02,INC_B1,Incubator,18,12.41,0.69,5.59,0,0,0,0,IVF,TRUE,12
05-01-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,8.39,0.47,4.73,0,4.88,0,0,ICSI,TRUE,15
11-06-2023,Lab_CHN_01,INC_A1,Incubator,10,6.31,0.63,3.69,0,0,0,0,ICSI,TRUE,2
01-03-2024,Lab_CHN_01,INC_B1,incubator,18,15.25,0.85,2.75,0,0,1,77.8,Embryo_Assessment,FALSE,10
06-12-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,14.4,0.8,3.6,0,0,0,0,Fertilization_Check,FALSE,8
22-10-2024,Lab_CHN_02,INC_B1,Incubator,18,15.75,0.88,2.25,0,0,0,0,Fertilization_Check,FALSE,18
03-05-2023,Lab_CHN_02,MIC_X2,Microscope,18,15.21,0.85,2.79,0,0,0,0,IVF,TRUE,16
23-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,4.65,0.46,5.35,0,0,1,46.7,IVF,TRUE,3
08-09-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,4.42,0.44,5.58,0,0,0,0,IVF,TRUE,5
12-01-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,10.26,0.57,7.74,0,0,0,0,Fertilization_Check,TRUE,13
08-01-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,10,4.87,0.49,5.13,0,0,0,0,IVF,TRUE,4
10-12-2023,Lab_CHN_01,MIC_X1,Microscope,10,0.09,0.01,6.64,3.27,0,0,0,IVF,TRUE,4
14-04-2024,Lab_CHN_01,INC_B1,incubator,10,7.47,0.75,2.53,0,0,0,0,Embryo_Assessment,FALSE,6
06-02-2023,Lab_CHN_01,MIC_X2,Microscope,18,12.33,0.68,5.67,0,0,0,0,ICSI,TRUE,12
24-10-2024,Lab_CHN_02,INC_A1,incubator,18,9.86,0.55,8.14,0,0,1,30.7,Fertilization_Check,TRUE,9
18-02-2023,Lab_CHN_02,INC_A2,incubator,10,7.97,0.8,2.03,0,0,1,105.6,ICSI,FALSE,3
22-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,13.66,0.76,4.34,0,0,0,0,Fertilization_Check,TRUE,17
11-09-2024,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,9.35,0.52,8.65,0,0,0,0,Fertilization_Check,FALSE,14
23-02-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,12.39,0.69,5.61,0,0,0,0,Fertilization_Check,TRUE,7
30-01-2023,Lab_CHN_01,MIC_X1,Microscope,18,9.12,0.51,8.88,0,0,0,0,Embryo_Assessment,TRUE,11
06-06-2024,Lab_CHN_02,MIC_X1,Microscope,18,7.54,0.42,10.46,0,0,0,0,ICSI,TRUE,6
28-06-2024,Lab_CHN_01,MIC_X1,Microscope,18,,0.43,10.24,0,0,1,111,Fertilization_Check,TRUE,13
04-08-2024,Lab_CHN_02,MIC_X1,Microscope,10,6.35,0.64,3.65,0,0,0,0,Embryo_Assessment,TRUE,3
01-02-2024,Lab_CHN_01,INC_A1,incubator,18,10.31,0.57,7.69,0,0,0,0,IVF,TRUE,12
25-05-2023,Lab_CHN_02,INC_B1,incubator,18,12.14,0.67,5.86,0,0,0,0,Fertilization_Check,TRUE,13
18-07-2024,Lab_CHN_01,INC_B1,Incubator,18,11.73,0.65,6.27,0,0,0,0,Fertilization_Check,TRUE,12
16-05-2024,Lab_CHN_02,INC_A1,Incubator,18,17.64,0.98,0.36,0,0,0,0,ICSI,TRUE,11
01-07-2023,Lab_CHN_01,MIC_X2,Microscope,10,4.53,0.45,5.47,0,0,0,0,ICSI,TRUE,2
20-06-2023,Lab_CHN_01,MIC_X2,Microscope,18,9.16,0.51,8.84,0,0,0,0,IVF,TRUE,12
12-01-2023,Lab_CHN_02,MIC_X2,Microscope,18,12.52,0.7,5.48,0,0,0,0,Embryo_Assessment,TRUE,11
03-11-2024,Lab_CHN_02,INC_B1,Incubator,10,7.99,0.8,2.01,0,0,0,0,IVF,TRUE,6
09-03-2023,Lab_CHN_02,INC_B1,incubator,18,14.86,0.83,3.14,0,0,1,105.2,Embryo_Assessment,TRUE,9
02-03-2023,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,13.57,0.75,4.43,0,0,1,49,Embryo_Assessment,FALSE,10
05-03-2024,Lab_CHN_01,INC_A2,incubator,18,16.48,0.92,1.52,0,0,0,0,Fertilization_Check,TRUE,9
15-06-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,5.28,0.53,4.72,0,0,0,0,ICSI,FALSE,4
04-06-2023,Lab_CHN_01,INC_A1,Incubator,10,5.81,0.58,4.19,0,0,0,0,Embryo_Assessment,TRUE,4
07-03-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,7.98,0.44,10.02,0,0,0,0,Embryo_Assessment,TRUE,8
13-12-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,11.38,0.63,6.62,0,0,0,0,IVF,FALSE,4
21-09-2024,Lab_CHN_01,INC_B1,incubator,10,5.62,0.56,4.38,0,0,0,0,IVF,FALSE,6
23-02-2024,Lab_CHN_01,INC_A1,incubator,18,12.73,0.71,5.27,0,0,0,0,ICSI,FALSE,10
15-03-2024,Lab_CHN_01,MIC_X1,Microscope,18,6.37,0.35,11.63,0,0,0,0,Fertilization_Check,TRUE,14
08-01-2024,Lab_CHN_01,ICSI_01,ICSI_Workstation,18,13.54,0.75,4.46,0,0,0,0,IVF,FALSE,6
23-09-2024,Lab_CHN_02,MIC_X1,Microscope,18,2.7,0.15,15.3,0,0,0,0,ICSI,TRUE,9
23-08-2024,Lab_CHN_02,ICSI_01,ICSI_Workstation,18,8.72,0.48,9.28,0,0,1,93.7,IVF,FALSE,12
16-11-2023,Lab_CHN_01,INC_A2,incubator,18,8.36,0.46,9.64,0,0,0,0,Fertilization_Check,FALSE,9
30-12-2023,Lab_CHN_02,INC_B1,Incubator,10,5.27,0.53,4.73,0,0,1,38.6,IVF,FALSE,1
14-05-2023,Lab_CHN_01,ICSI_01,ICSI_Workstation,10,5.68,0.57,4.32,0,0,0,0,Embryo_Assessment,TRUE,1
03-05-2023,Lab_CHN_01,ICSI_02,ICSI_Workstation,18,11.47,0.64,6.53,0,0,0,0,IVF,TRUE,16
08-06-2023,Lab_CHN_02,ICSI_02,ICSI_Workstation,18,12.87,0.72,5.13,0,0,1,36.1,Embryo_Assessment,TRUE,13
30-11-2023,Lab_CHN_02,MIC_X2,Microscope,18,4.29,0.24,13.71,0,0,0,0,ICSI,TRUE,9
22-02-2023,Lab_CHN_02,INC_A1,Incubator,18,15.15,0.84,2.85,0,0,1,85.3,Fertilization_Check,FALSE,15
28-07-2024,Lab_CHN_02,ICSI_02,ICSI_Workstation,10,5.21,0.52,4.79,0,0,0,0,Fertilization_Check,FALSE,3
02-05-2024,Lab_CHN_01,INC_B1,incubator,18,17.15,0.95,0.85,0,0,1,34.1,ICSI,FALSE,14
13-09-2024,Lab_CHN_01,INC_A1,Incubator,18,13.52,0.75,4.48,0,0,0,0,ICSI,FALSE,5
